Core-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCX-0,,,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),Branch Misprediction Ratio,IC (32B) Fetch Miss Ratio,Op Cache (64B) Fetch Miss Ratio,IC Access (pti),IC Miss (pti),DC Access (pti),DC Fills From Same CCX (pti),DC Fills From different CCX in same node (pti),DC Fills From Local Memory (pti),DC Fills From Remote CCX Cache (pti),DC Fills From Remote Memory (pti),All DC Fills (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access,L3 Miss,L3 Miss %,Ave L3 Miss Latency,
6.87,2491.78,2.35,0.43,0.01,0.32,0.29,58.42,18.65,317.92,5.46,0.05,0.02,0.02,0.00,5.55,52.66,18.14,21.57,12.95,38.20,16.04,17.35,4.81,44.61,19.26,17.21,8.14,2322169.00,78238.00,3.37,508.86,
14.42,2956.04,1.03,0.97,0.01,0.16,0.16,44.61,7.28,555.96,21.57,0.15,0.04,0.04,0.01,21.80,102.03,42.29,31.20,29.08,51.51,18.95,18.01,14.55,52.55,19.61,18.41,14.53,2562304.00,211224.00,8.24,601.39,
11.00,2935.93,1.23,0.81,0.01,0.24,0.18,56.23,13.55,503.09,18.26,0.11,0.02,0.06,0.01,18.46,18.39,7.14,6.67,4.60,32.25,17.45,12.21,2.60,60.91,43.01,15.85,2.00,2627776.00,195969.00,7.46,549.60,
99.45,3708.56,0.83,1.20,0.04,0.27,0.28,152.41,41.02,558.99,8.29,0.09,0.12,0.08,0.12,8.69,16.94,6.77,5.98,4.23,9.71,2.33,4.97,2.42,31.68,14.79,15.08,1.81,3296977.00,55630.00,1.69,653.75,
9.49,2978.50,0.12,8.02,0.01,0.31,0.29,66.21,20.61,345.14,7.86,0.16,0.04,0.08,0.02,8.15,117.66,67.16,29.32,21.22,53.63,25.03,15.96,12.64,82.06,57.46,16.02,8.58,3076769.00,84687.00,2.75,530.08,
71.84,3717.79,1.01,0.99,0.03,0.42,0.72,243.20,103.34,494.94,19.48,0.05,0.02,0.01,0.01,19.56,64.49,31.26,18.39,16.76,24.36,4.95,8.35,11.06,44.06,21.46,16.74,5.70,2721055.00,183883.00,6.76,572.79,
94.37,3363.74,0.82,1.22,0.05,0.29,0.31,169.90,50.12,588.99,20.17,0.66,0.07,0.16,0.01,21.05,63.52,20.08,26.14,23.14,29.17,5.52,12.36,11.29,23.11,4.48,6.19,11.86,2761649.00,34977.00,1.27,669.32,
2.98,1498.28,0.82,1.22,0.01,0.18,0.17,50.17,8.85,584.30,17.85,0.52,0.03,0.31,0.04,18.76,47.87,5.65,23.41,18.81,29.13,7.45,10.28,11.40,56.83,24.99,10.76,7.40,58142.00,6448.00,11.09,350.50,
6.67,1490.33,0.14,7.09,0.01,0.12,0.12,33.11,3.95,538.50,24.75,1.06,0.09,0.64,0.11,26.64,48.57,4.70,25.39,19.88,28.56,5.00,11.35,12.22,25.29,6.75,9.15,7.66,12999.00,1593.00,12.25,254.57,
2.77,1480.33,1.03,0.97,0.01,0.19,0.15,42.47,7.90,516.56,19.82,1.11,0.06,0.77,0.03,21.79,128.96,71.93,29.16,27.77,37.49,4.58,16.27,16.64,27.69,9.38,6.58,11.13,47029.00,3508.00,7.46,302.75,
4.36,1498.43,0.83,1.20,0.02,0.20,0.15,45.29,9.05,561.54,16.87,1.24,0.07,0.30,0.08,18.56,41.27,12.26,24.89,4.71,10.95,0.83,6.73,3.39,29.62,16.45,11.86,1.31,58354.00,6592.00,11.30,295.69,
8.94,2980.45,0.25,4.01,0.01,0.16,0.14,39.71,6.20,547.03,11.75,0.76,0.16,0.65,0.30,13.61,22.90,4.30,16.10,2.40,13.28,0.17,11.43,1.68,13.69,4.11,8.47,0.73,309145.00,255270.00,82.57,839.45,
4.96,2978.86,0.28,3.61,0.01,0.16,0.17,65.68,10.60,626.82,16.88,1.17,0.02,0.84,0.04,18.95,35.75,4.57,24.20,6.97,23.60,5.39,13.08,5.14,21.08,9.49,9.48,1.83,267075.00,217652.00,81.49,900.44,
3.24,1530.49,0.93,1.08,0.02,0.17,0.18,63.01,10.87,571.12,23.62,1.01,0.07,0.58,0.03,25.32,72.07,20.02,28.18,24.16,53.22,17.43,17.77,18.02,20.22,9.40,4.68,6.13,35586.00,4829.00,13.57,415.08,
4.21,1483.90,0.88,1.14,0.03,0.24,0.23,122.57,28.99,618.78,24.45,1.13,0.07,0.70,0.09,26.45,74.32,23.31,28.07,23.26,55.52,17.12,20.85,17.55,17.10,6.34,5.04,5.71,66242.00,2627.00,3.97,434.68,
3.97,1499.54,0.90,1.11,0.03,0.30,0.28,78.67,23.24,431.11,24.65,0.80,0.04,0.27,0.05,25.82,44.60,6.62,25.81,12.26,18.67,1.81,8.30,8.56,31.61,17.20,10.71,3.70,82568.00,4523.00,5.48,382.36,
3.08,1843.50,0.85,1.18,0.01,0.11,0.10,32.27,3.69,467.08,21.94,0.67,0.04,0.32,0.04,23.01,45.28,7.33,26.10,11.95,17.39,2.69,6.84,7.86,40.82,21.18,15.55,4.09,48074.00,5916.00,12.31,417.73,
0.78,1499.40,0.55,1.81,0.03,0.31,0.28,69.53,21.48,394.93,23.82,0.69,0.06,0.57,0.06,25.21,130.78,81.11,30.47,19.29,43.11,21.40,10.04,11.67,70.28,48.89,13.84,7.63,32454.00,4459.00,13.74,331.67,
15.15,2978.82,1.01,0.99,0.01,0.22,0.18,53.35,11.53,554.60,17.14,0.07,0.03,0.01,0.00,17.24,141.54,91.25,31.31,19.00,39.27,19.02,8.50,11.76,47.93,29.39,11.37,7.24,2512622.00,237537.00,9.45,544.29,
91.23,3722.72,0.67,1.49,0.04,0.31,0.35,194.99,60.91,629.59,16.60,0.10,0.03,0.01,0.00,16.74,14.13,8.08,4.82,1.24,11.57,4.26,6.59,0.71,33.04,20.84,11.67,0.53,2409900.00,151734.00,6.30,540.64,
7.21,2984.76,0.52,1.91,0.01,0.32,0.27,50.88,16.19,291.50,18.21,1.47,0.23,1.23,0.06,21.20,35.99,13.62,14.08,8.30,18.32,8.58,6.47,3.28,22.28,10.78,6.35,5.02,3222245.00,28834.00,0.89,880.73,
16.12,2723.77,1.47,0.68,0.01,0.34,0.42,233.63,79.94,687.28,23.12,0.07,0.06,0.01,0.00,23.26,126.78,77.62,29.54,19.62,42.81,20.86,10.38,11.57,58.87,38.62,12.22,8.05,2242316.00,148834.00,6.64,852.10,
30.33,3715.81,1.03,0.97,0.03,0.34,0.38,129.62,44.48,530.48,20.60,0.09,0.02,0.05,0.02,20.79,120.69,60.48,34.94,25.36,50.57,16.33,16.01,18.23,63.66,39.30,17.16,7.12,2872716.00,185695.00,6.46,627.07,
44.17,3612.20,0.93,1.07,0.04,0.32,0.35,147.55,47.95,545.57,30.56,0.02,0.03,0.00,0.00,30.62,85.54,48.24,20.51,16.79,23.01,6.35,7.26,9.39,46.98,24.96,14.62,7.39,3035097.00,50313.00,1.66,659.92,
5.64,2979.16,2.02,0.49,0.01,0.32,0.31,74.41,24.09,356.31,4.79,0.19,0.02,0.05,0.00,5.05,54.90,19.19,22.18,13.54,24.53,11.63,7.78,5.13,55.49,28.01,19.05,8.41,3013890.00,49456.00,1.64,726.81,
15.23,2976.90,1.44,0.69,0.01,0.28,0.32,104.51,29.61,551.82,9.08,0.09,0.02,0.02,0.01,9.22,52.93,22.47,19.75,10.73,35.05,13.75,17.77,3.53,56.71,35.79,13.52,7.20,2711791.00,221566.00,8.17,670.23,
10.26,2950.36,1.09,0.92,0.02,0.25,0.21,63.45,16.12,441.12,17.38,0.10,0.02,0.06,0.01,17.58,21.44,7.88,7.63,5.94,13.68,4.09,6.09,3.51,36.19,18.09,15.66,2.43,2941151.00,169187.00,5.75,435.55,
5.54,2979.39,2.10,0.48,0.01,0.34,0.33,79.74,27.11,349.50,28.35,1.55,0.06,0.62,0.02,30.60,54.35,21.18,21.39,11.78,7.65,0.97,2.25,4.43,17.95,7.72,2.87,7.35,3026530.00,45965.00,1.52,766.04,
16.42,2481.04,1.16,0.87,0.01,0.34,0.31,114.86,39.35,575.29,17.57,0.69,0.05,0.26,0.01,18.57,83.76,38.83,28.38,17.09,23.74,8.00,6.62,9.13,43.68,23.17,12.49,7.96,2559894.00,212054.00,8.28,579.48,
99.40,3654.50,0.85,1.18,0.05,0.29,0.29,152.85,43.69,556.53,5.92,0.31,0.01,0.09,0.01,6.35,32.79,7.46,12.15,13.68,34.82,9.97,19.39,5.46,32.12,13.88,10.02,8.22,3082719.00,13377.00,0.43,583.25,
3.82,1500.12,0.92,1.08,0.01,0.16,0.17,47.51,7.51,542.74,21.95,0.52,0.03,0.47,0.04,23.00,48.73,5.64,25.05,18.12,28.39,6.81,10.46,11.12,40.14,17.94,15.18,7.00,52704.00,5850.00,11.10,351.58,
4.19,1500.24,0.90,1.11,0.01,0.26,0.20,64.66,16.61,495.06,23.30,0.73,0.05,0.46,0.05,24.58,59.28,16.70,24.21,18.44,34.03,7.38,15.20,11.45,24.83,7.83,10.00,6.99,63246.00,5715.00,9.04,355.88,
4.56,1499.92,0.87,1.16,0.01,0.20,0.17,49.60,10.16,542.79,21.03,1.25,0.05,0.66,0.03,23.02,109.00,64.32,26.55,18.50,40.81,15.66,16.92,8.24,32.40,12.05,10.08,10.26,61864.00,4597.00,7.43,315.09,
6.91,1499.88,0.97,1.03,0.02,0.19,0.19,50.94,9.86,542.11,19.17,1.37,0.10,0.51,0.03,21.18,55.65,12.78,24.51,18.48,39.61,12.90,15.29,11.42,33.35,14.42,11.87,7.06,160205.00,21868.00,13.65,244.74,
17.51,1501.22,1.04,0.96,0.01,0.37,0.36,134.22,49.19,526.51,35.96,1.36,0.05,0.72,0.07,38.15,220.29,155.64,36.07,29.88,133.34,86.67,26.75,19.92,59.66,40.48,9.20,9.96,98323.00,23913.00,24.32,192.04,
5.04,1499.58,0.71,1.41,0.05,0.30,0.29,70.13,21.35,361.94,17.79,1.21,0.08,0.44,0.05,19.57,108.84,52.83,31.08,25.28,35.06,7.59,15.19,12.28,40.79,18.82,8.96,13.01,209569.00,17715.00,8.45,214.85,
3.24,1500.03,0.78,1.29,0.02,0.26,0.20,59.08,15.31,546.36,22.96,1.99,0.07,0.93,0.06,26.01,69.01,18.91,27.72,22.51,38.25,7.99,17.02,13.24,35.98,16.10,10.61,9.27,124574.00,11424.00,9.17,267.62,
4.25,1499.95,0.97,1.03,0.01,0.26,0.21,60.65,15.47,534.81,21.84,0.94,0.05,0.54,0.03,23.40,52.26,14.35,22.68,15.32,32.82,8.61,14.57,9.64,24.82,7.10,12.05,5.67,60920.00,3606.00,5.92,324.60,
2.46,1500.15,0.88,1.14,0.01,0.31,0.24,74.89,22.97,544.13,20.18,1.13,0.06,0.76,0.04,22.17,118.64,66.22,34.98,17.57,113.51,90.95,13.85,8.70,80.06,66.44,4.73,8.86,38652.00,2547.00,6.59,335.30,
8.91,1488.27,0.91,1.10,0.03,0.35,0.34,96.05,33.34,415.55,18.09,1.18,0.03,0.34,0.02,19.67,83.15,43.82,25.32,14.03,27.18,8.11,11.94,7.13,22.76,7.89,7.97,6.90,157938.00,8480.00,5.37,260.99,
12.90,1502.70,1.02,0.98,0.02,0.27,0.20,68.63,18.32,468.12,17.49,1.42,0.06,0.23,0.01,19.21,50.32,8.49,23.97,17.94,49.26,28.63,8.82,11.81,72.34,45.82,20.39,6.13,176378.00,10618.00,6.02,242.38,
2.19,1579.15,0.84,1.19,0.04,0.26,0.25,119.53,31.40,520.40,16.13,1.42,0.07,0.29,0.01,17.92,57.02,15.80,21.91,19.37,38.85,16.37,10.72,11.76,35.02,18.93,8.48,7.61,42364.00,1757.00,4.15,324.19,
3.12,1500.03,0.88,1.13,0.01,0.32,0.32,123.26,39.80,452.30,18.57,1.43,0.05,0.77,0.05,20.88,53.67,21.02,18.72,14.04,42.87,22.76,11.58,8.52,36.13,20.18,10.43,5.52,44515.00,3756.00,8.44,347.30,
3.76,1500.35,0.93,1.07,0.01,0.30,0.22,71.44,21.15,401.02,16.62,1.49,0.05,0.63,0.04,18.82,97.63,57.02,27.27,13.40,25.70,6.18,12.65,6.88,23.58,5.01,12.05,6.52,29808.00,2814.00,9.44,351.97,
5.07,1499.95,0.94,1.07,0.02,0.13,0.07,25.69,3.42,423.97,25.21,1.28,0.10,0.29,0.01,26.90,57.19,16.06,22.19,19.02,34.72,11.78,10.73,12.21,28.07,14.90,6.36,6.81,91112.00,6402.00,7.03,305.49,
4.03,1500.15,0.85,1.17,0.02,0.17,0.18,56.02,9.41,545.05,23.52,0.84,0.07,0.93,0.04,25.40,75.33,20.73,28.21,26.64,57.39,18.06,20.67,18.66,20.33,7.46,4.89,7.98,40724.00,3470.00,8.52,364.46,
4.49,1500.02,0.79,1.26,0.03,0.21,0.20,102.26,21.96,619.79,24.24,0.78,0.05,1.20,0.06,26.33,71.35,18.30,27.99,25.30,53.30,13.09,21.72,18.49,19.68,6.85,5.99,6.80,95476.00,5972.00,6.25,284.14,
4.42,1499.91,0.83,1.20,0.03,0.21,0.21,116.62,24.09,645.22,21.72,0.94,0.07,0.76,0.06,23.55,65.84,13.66,23.82,24.22,41.57,10.50,16.63,14.44,23.03,6.22,7.03,9.78,88777.00,5237.00,5.90,278.55,
3.35,1500.10,0.88,1.14,0.02,0.31,0.28,73.06,22.29,390.41,6.07,0.26,0.03,0.04,0.00,6.41,55.51,21.69,20.77,13.06,24.87,3.20,15.93,5.74,25.69,7.18,11.18,7.33,176413.00,10175.00,5.77,241.54,
14.12,2978.28,1.03,0.97,0.01,0.13,0.15,41.40,5.48,550.76,13.19,0.13,0.03,0.03,0.01,13.38,56.95,10.19,26.28,20.59,33.75,5.78,14.43,13.53,19.83,5.52,7.25,7.06,2444143.00,220535.00,9.02,733.04,
10.94,2972.81,1.16,0.86,0.01,0.32,0.14,23.88,7.71,265.31,17.84,0.03,0.01,0.03,0.00,17.92,15.92,7.56,5.13,3.25,10.15,3.16,5.38,1.61,37.82,18.53,17.64,1.65,2614842.00,171507.00,6.56,612.57,
4.95,2979.17,2.27,0.44,0.01,0.31,0.31,61.65,19.20,326.42,5.26,0.05,0.01,0.03,0.00,5.36,55.02,19.48,22.13,13.42,41.81,18.83,17.92,5.05,53.66,29.59,15.71,8.37,2932159.00,63830.00,2.18,604.58,
12.16,2979.51,1.08,0.92,0.02,0.30,0.28,114.11,34.28,618.88,18.05,0.05,0.01,0.03,0.00,18.14,15.96,7.57,4.98,3.43,10.84,4.24,4.94,1.67,41.61,23.96,15.88,1.77,2721257.00,188896.00,6.94,580.29,
0.94,1849.08,0.60,1.66,0.04,0.17,0.17,54.32,9.17,577.13,26.92,0.62,0.03,0.62,0.06,28.25,69.28,23.77,25.66,20.14,53.46,17.44,20.92,15.10,17.38,6.76,5.57,5.04,75949.00,7226.00,9.51,369.00,
4.48,1499.79,0.75,1.34,0.03,0.21,0.19,93.25,19.43,611.20,25.65,1.00,0.07,0.70,0.06,27.47,59.88,18.88,22.57,19.96,25.68,4.25,8.51,12.92,40.91,18.68,15.19,7.04,53801.00,2912.00,5.41,402.56,
4.05,1500.20,0.85,1.18,0.02,0.17,0.16,57.00,9.81,566.12,25.14,1.11,0.09,1.02,0.05,27.41,69.81,19.85,27.47,22.77,53.82,16.10,20.86,16.86,17.55,6.59,5.01,5.92,53785.00,5283.00,9.82,353.13,
4.58,1499.91,0.76,1.31,0.03,0.22,0.22,113.34,25.26,609.39,22.37,1.91,0.08,0.77,0.06,25.19,70.33,22.20,26.26,22.12,56.66,20.04,20.62,16.01,21.25,9.22,5.88,6.11,181264.00,11262.00,6.21,254.53,
12.57,1571.87,0.89,1.13,0.02,0.31,0.47,332.82,103.98,646.84,26.20,2.19,0.12,1.96,0.10,30.57,66.04,18.47,26.90,20.97,48.56,12.55,20.71,15.30,18.90,7.32,5.90,5.67,252541.00,103526.00,40.99,261.72,
4.24,1499.52,0.82,1.23,0.03,0.20,0.19,91.97,18.46,615.34,25.65,1.00,0.08,0.52,0.03,27.27,86.28,36.42,27.97,22.24,68.41,32.32,19.43,16.65,27.64,16.62,5.44,5.59,62052.00,2381.00,3.84,346.27,
0.31,1497.02,0.52,1.91,0.08,0.21,0.19,105.95,22.44,657.20,24.40,1.13,0.06,0.90,0.05,26.54,71.05,23.18,26.90,21.23,50.93,15.41,20.17,15.34,17.98,7.34,4.76,5.89,12382.00,155.00,1.25,343.47,
3.02,1497.59,0.73,1.37,0.05,0.20,0.20,101.34,20.71,627.76,25.18,0.95,0.05,0.54,0.05,26.78,71.32,18.49,28.35,24.74,43.60,10.22,15.10,18.28,33.05,15.62,10.95,6.46,172180.00,7383.00,4.29,225.43,
5.86,1560.31,0.97,1.03,0.02,0.16,0.15,43.61,7.10,561.21,23.92,0.94,0.11,0.55,0.07,25.60,150.73,93.03,30.95,30.31,58.34,18.74,20.63,18.97,24.42,7.41,5.67,11.34,116091.00,34517.00,29.73,218.65,
3.57,1499.93,0.75,1.34,0.04,0.22,0.19,100.37,21.83,630.24,23.46,1.17,0.09,0.99,0.07,25.77,61.47,25.45,21.51,14.57,38.66,15.51,15.30,7.85,54.27,31.86,15.47,6.72,61349.00,3316.00,5.41,351.38,
3.16,1500.11,0.81,1.23,0.02,0.15,0.15,41.71,6.33,561.75,22.41,1.14,0.05,0.74,0.07,24.41,69.72,19.80,26.96,23.28,52.91,16.30,19.75,16.87,19.21,7.33,5.43,6.41,51332.00,5007.00,9.75,327.62,
4.34,1495.10,0.78,1.29,0.03,0.21,0.21,108.17,22.97,623.63,22.68,1.31,0.06,1.03,0.05,25.13,67.64,18.57,27.00,22.32,51.57,13.69,21.29,16.59,16.91,6.20,4.96,5.73,54959.00,3039.00,5.53,369.55,
4.27,1495.03,0.87,1.14,0.03,0.22,0.22,113.80,24.51,613.53,20.43,1.54,0.07,0.49,0.03,22.56,60.94,9.00,28.29,23.74,30.64,3.47,13.02,14.15,26.90,5.56,11.75,9.59,56025.00,2120.00,3.78,338.46,
3.20,1500.28,0.99,1.01,0.01,0.19,0.19,64.76,12.61,548.33,23.11,0.98,0.06,0.98,0.05,25.19,70.25,20.34,26.74,23.47,87.08,52.78,17.11,17.19,60.93,45.49,8.45,6.28,36498.00,1991.00,5.46,355.41,
0.37,1504.47,0.50,2.00,0.07,0.28,0.42,364.24,103.15,687.37,29.21,1.28,0.11,1.00,0.23,31.84,152.37,95.16,31.35,29.40,63.59,24.91,20.24,18.44,30.77,10.03,9.77,10.96,65261.00,4426.00,6.78,249.78,
1.27,1351.27,0.50,2.00,0.09,0.22,0.20,105.12,23.30,624.19,23.26,2.17,0.12,0.94,0.06,26.56,72.34,23.25,27.12,22.27,56.16,18.49,20.84,16.82,20.86,7.63,7.78,5.45,23561.00,1044.00,4.43,306.56,
5.11,1499.84,0.81,1.23,0.03,0.21,0.22,105.30,21.95,610.88,22.82,0.99,0.07,0.99,0.05,24.92,61.60,9.92,26.44,25.35,25.09,6.07,7.74,11.28,49.93,22.03,13.83,14.07,63755.00,3043.00,4.77,356.93,
1.71,2963.09,1.69,0.59,0.01,0.33,0.29,60.42,19.99,320.61,24.47,1.20,0.07,0.85,0.09,26.68,37.88,14.04,14.92,8.90,15.67,4.24,7.71,3.71,35.05,19.96,10.16,5.19,3035789.00,73866.00,2.43,570.68,
2.22,2991.18,1.79,0.56,0.01,0.34,0.42,225.52,77.16,670.20,21.05,0.08,0.14,0.01,0.01,21.29,62.86,28.99,22.23,11.63,41.62,18.01,19.15,4.45,57.68,34.25,16.83,7.18,2603159.00,72849.00,2.80,806.20,
1.24,1517.04,0.60,1.66,0.03,0.14,0.15,46.06,6.67,575.99,24.06,0.94,0.05,0.53,0.05,25.63,58.69,6.88,27.71,24.96,30.02,5.20,9.95,14.86,35.51,11.99,13.73,10.10,104745.00,9278.00,8.86,320.92,
8.47,1685.73,0.90,1.11,0.02,0.17,0.16,45.38,7.80,555.76,21.60,0.71,0.04,0.54,0.04,22.93,57.62,5.63,27.20,24.88,46.23,13.25,18.06,14.93,23.66,7.14,6.57,9.95,170814.00,50951.00,29.83,253.90,
2.60,1499.45,0.82,1.22,0.03,0.21,0.20,99.72,21.24,610.51,23.74,1.13,0.06,1.23,0.06,26.22,75.99,20.36,28.92,26.97,55.05,15.64,20.25,19.16,19.09,6.24,5.04,7.80,83085.00,7823.00,9.42,225.99,
3.45,1499.62,0.84,1.19,0.04,0.22,0.22,115.82,25.00,609.75,25.82,0.93,0.10,0.67,0.07,27.58,70.78,22.05,26.72,22.29,56.22,18.14,21.26,16.82,18.59,8.03,5.10,5.46,77507.00,3308.00,4.27,282.98,
4.93,1499.62,0.73,1.37,0.04,0.21,0.21,103.01,21.96,607.29,26.18,0.71,0.07,1.06,0.06,28.08,72.14,20.53,27.91,23.94,54.20,17.15,19.75,17.31,18.62,6.77,5.21,6.63,68350.00,3754.00,5.49,360.32,
4.23,1499.58,0.75,1.33,0.03,0.28,0.24,78.40,21.74,457.24,24.58,0.87,0.05,0.80,0.05,26.36,69.77,17.42,28.04,24.63,54.77,17.63,20.11,17.04,19.52,6.77,5.16,7.59,61200.00,3104.00,5.07,359.15,
4.00,1492.36,0.72,1.38,0.04,0.20,0.20,83.87,17.16,628.77,21.46,1.15,0.05,0.69,0.04,23.40,38.52,3.51,19.64,15.33,29.51,6.12,13.55,9.85,29.16,9.94,13.03,5.48,89537.00,4916.00,5.49,334.91,
6.17,1499.39,0.88,1.14,0.01,0.14,0.15,40.54,5.87,542.50,25.33,0.92,0.06,0.69,0.03,27.03,69.56,19.22,27.41,23.18,54.23,16.20,20.57,17.46,17.87,6.78,5.37,5.72,94186.00,23694.00,25.16,292.38,
4.32,1499.66,0.79,1.26,0.03,0.25,0.21,107.44,26.43,590.81,25.38,0.76,0.08,0.65,0.05,26.92,72.43,23.25,27.22,22.24,59.64,21.72,20.82,17.09,23.02,12.00,5.86,5.16,65205.00,2549.00,3.91,357.69,
4.07,1499.69,0.77,1.29,0.03,0.22,0.21,107.96,23.81,621.67,23.18,1.11,0.07,0.97,0.08,25.41,68.95,21.98,26.25,21.00,55.06,18.64,20.57,15.86,17.69,7.24,5.30,5.14,83369.00,3446.00,4.13,357.58,
16.61,1509.62,0.91,1.10,0.02,0.32,0.41,240.32,77.93,621.07,23.73,0.88,0.19,0.53,0.20,25.53,67.76,19.37,26.78,21.84,50.39,14.19,19.60,16.61,17.02,6.67,5.11,5.24,346669.00,128713.00,37.13,236.64,
4.49,1499.61,0.82,1.22,0.03,0.22,0.20,104.47,22.60,624.88,24.22,1.12,0.11,1.04,0.12,26.61,78.08,20.60,29.57,28.20,54.72,15.50,19.60,19.62,20.68,7.08,5.01,8.58,86992.00,6802.00,7.82,269.43,
3.45,1499.62,0.77,1.30,0.04,0.22,0.23,118.93,26.66,617.65,27.55,0.71,0.07,0.62,0.11,29.05,153.49,100.30,29.27,27.74,109.18,69.44,21.87,17.87,60.03,42.98,7.15,9.86,154370.00,5272.00,3.42,269.79,
4.74,1499.62,0.90,1.11,0.03,0.22,0.22,111.38,24.30,610.05,20.51,1.63,0.05,0.42,0.02,22.64,162.58,93.69,40.71,28.44,54.90,23.09,11.77,20.05,82.04,56.20,17.40,8.39,82709.00,4708.00,5.69,271.91,
99.99,3724.21,1.02,0.98,0.04,0.30,0.30,137.19,40.70,504.05,41.55,0.36,0.10,0.58,0.08,42.67,58.43,25.56,21.71,11.16,8.23,1.28,2.42,4.53,17.94,8.08,3.19,6.63,2850580.00,99172.00,3.48,806.27,
16.35,2503.30,1.34,0.74,0.01,0.21,0.07,27.70,5.77,529.99,10.03,0.34,0.02,0.06,0.01,10.46,50.66,27.54,14.24,8.81,5.36,0.55,1.73,3.08,14.62,6.30,2.52,5.73,2241385.00,220707.00,9.85,426.34,
85.42,3533.15,0.88,1.13,0.04,0.30,0.32,180.07,54.27,617.42,21.13,0.56,0.05,0.11,0.00,21.86,16.27,7.49,5.26,3.54,11.20,3.49,5.83,1.89,32.50,16.15,14.70,1.65,2985364.00,220969.00,7.40,641.36,
16.24,2978.05,0.75,1.32,0.01,0.32,0.29,60.17,19.40,330.78,4.67,0.10,0.01,0.01,0.00,4.80,51.23,21.14,19.71,10.41,38.48,22.02,12.75,3.71,44.45,15.52,22.22,6.70,2928110.00,55414.00,1.89,721.73,
23.21,2979.09,0.88,1.14,0.01,0.39,0.13,19.23,7.46,215.46,17.98,0.44,0.03,0.12,0.02,18.59,18.20,8.29,5.78,4.15,24.64,13.03,9.48,2.13,55.49,36.94,16.44,2.02,2781487.00,292767.00,10.53,900.43,
99.96,2974.63,0.84,1.19,0.05,0.29,0.28,154.04,43.93,553.84,17.04,0.54,0.02,0.13,0.00,17.74,93.75,34.25,31.80,28.34,22.84,1.52,4.75,16.57,42.20,15.62,14.81,11.77,2525161.00,10608.00,0.42,530.27,
0.49,2977.25,0.58,1.72,0.04,0.30,0.29,58.52,17.82,331.77,21.16,0.65,0.07,0.29,0.04,22.21,58.91,31.20,15.68,12.09,30.26,9.82,14.49,5.95,57.81,42.74,8.90,6.14,2956723.00,51463.00,1.74,621.40,
2.11,1499.99,0.81,1.24,0.02,0.17,0.15,47.47,8.00,573.25,21.45,1.95,0.14,1.69,0.05,25.28,60.08,21.45,23.64,15.03,35.55,14.42,14.48,6.65,48.60,23.49,16.71,8.38,36832.00,5194.00,14.10,357.50,
0.89,1499.26,0.61,1.63,0.03,0.11,0.14,40.35,4.55,551.24,23.33,1.43,0.06,0.78,0.06,25.66,56.30,21.96,20.54,13.84,27.20,6.99,13.28,6.93,24.18,11.06,6.21,6.90,48100.00,6324.00,13.15,342.17,
8.95,1496.64,0.93,1.08,0.02,0.15,0.17,44.52,6.64,547.21,23.00,1.69,0.05,0.73,0.05,25.53,82.26,27.33,29.25,26.00,67.98,27.31,22.28,18.39,25.43,12.03,5.79,7.61,327353.00,44685.00,13.65,244.41,
5.38,1556.47,0.86,1.16,0.03,0.20,0.17,65.88,12.85,600.48,21.44,1.78,0.10,0.31,0.04,23.67,63.93,28.47,19.82,15.77,39.21,21.79,7.88,9.54,65.64,41.14,18.26,6.24,151936.00,36367.00,23.94,253.45,
4.54,1564.11,1.14,0.88,0.02,0.39,0.47,186.96,73.24,496.83,18.57,1.34,0.03,0.57,0.04,20.54,62.44,31.91,17.89,12.73,27.59,7.24,12.28,8.07,21.68,8.85,8.16,4.66,44372.00,5272.00,11.88,295.66,
10.01,1499.23,1.05,0.96,0.02,0.26,0.19,59.05,15.32,470.36,24.39,1.04,0.07,0.22,0.01,25.74,52.86,17.02,20.38,15.54,36.01,15.38,10.65,9.98,33.43,18.90,8.97,5.56,129995.00,9114.00,7.01,259.64,
3.33,1499.77,0.90,1.11,0.02,0.29,0.19,60.08,17.23,463.73,18.04,1.25,0.06,0.23,0.01,19.58,136.34,82.13,29.41,28.12,37.35,10.93,11.04,15.38,43.09,19.57,10.78,12.74,44692.00,3808.00,8.52,326.29,
10.43,1520.32,1.11,0.90,0.01,0.24,0.13,38.47,9.09,432.84,24.17,1.11,0.05,0.82,0.04,26.18,49.25,6.39,24.36,18.50,33.42,6.92,14.78,11.73,26.87,8.54,11.84,6.77,91815.00,13419.00,14.62,250.56,
7.07,1492.62,0.61,1.64,0.01,0.11,0.15,38.33,4.07,540.89,25.64,1.11,0.12,0.73,0.04,27.64,56.52,10.05,24.74,21.71,29.47,4.16,12.14,13.17,22.40,2.99,10.86,8.54,101944.00,11292.00,11.08,284.14,
